x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,label
0.43828125,0.3819444444444444,0.45,0.3625,0.428125,0.3611111111111111,0.46171875,0.3472222222222222,0.40625,0.34305555555555556,0.4828125,0.4236111111111111,0.37421875,0.41944444444444445,0.5,0.5569444444444445,0.3734375,0.5625,0.48984375,0.6736111111111112,0.4171875,0.5319444444444444,0.4640625,0.65,0.4,0.6527777777777778,0.46328125,0.7736111111111111,0.4046875,0.7875,0.4640625,0.8847222222222222,0.4046875,0.9069444444444444,Front
0.3765625,0.37777777777777777,0.38203125,0.3625,0.37734375,0.3597222222222222,0.41484375,0.3597222222222222,0.3921875,0.35694444444444445,0.48125,0.44583333333333336,0.38203125,0.4361111111111111,0.503125,0.5791666666666667,0.328125,0.5097222222222222,0.4890625,0.6958333333333333,0.2828125,0.45416666666666666,0.46171875,0.6680555555555555,0.4015625,0.6583333333333333,0.4609375,0.7847222222222222,0.40703125,0.7944444444444444,0.46171875,0.8902777777777777,0.4078125,0.9083333333333333,Right
0.46640625,0.3861111111111111,0.4671875,0.3638888888888889,0.4546875,0.37222222222222223,0.4625,0.35694444444444445,0.41953125,0.375,0.47578125,0.4236111111111111,0.3734375,0.42916666666666664,0.49609375,0.5569444444444445,0.38671875,0.5666666666666667,0.48828125,0.6708333333333333,0.44609375,0.4847222222222222,0.46640625,0.6347222222222222,0.4015625,0.6430555555555556,0.4625,0.7722222222222223,0.40703125,0.7847222222222222,0.4640625,0.8847222222222222,0.4046875,0.9069444444444444,Left
0.42421875,0.36944444444444446,0.4359375,0.35,0.41484375,0.3486111111111111,0.45703125,0.3388888888888889,0.4046875,0.3375,0.48984375,0.43194444444444446,0.38515625,0.42083333333333334,0.5046875,0.5611111111111111,0.36875,0.5305555555555556,0.49140625,0.6777777777777778,0.3859375,0.5777777777777777,0.46328125,0.6583333333333333,0.40234375,0.6541666666666667,0.46328125,0.7777777777777778,0.40625,0.7875,0.4640625,0.8861111111111111,0.4046875,0.9069444444444444,Front
0.3828125,0.375,0.390625,0.3597222222222222,0.384375,0.35694444444444445,0.425,0.3638888888888889,0.396875,0.35833333333333334,0.48671875,0.4527777777777778,0.38203125,0.43333333333333335,0.503125,0.5805555555555556,0.321875,0.4930555555555556,0.490625,0.6930555555555555,0.26796875,0.4638888888888889,0.46171875,0.6680555555555555,0.40078125,0.6583333333333333,0.4609375,0.7861111111111111,0.40703125,0.7958333333333333,0.4625,0.8902777777777777,0.4078125,0.9055555555555556,Right
0.46875,0.37777777777777777,0.4703125,0.35694444444444445,0.4578125,0.3638888888888889,0.465625,0.35,0.42265625,0.3638888888888889,0.478125,0.41805555555555557,0.37578125,0.425,0.4984375,0.5486111111111112,0.396875,0.5652777777777778,0.490625,0.6638888888888889,0.4578125,0.4666666666666667,0.46796875,0.6361111111111111,0.40234375,0.6444444444444445,0.4625,0.7722222222222223,0.40703125,0.7847222222222222,0.46328125,0.8833333333333333,0.4046875,0.9069444444444444,Left
0.42734375,0.3736111111111111,0.4390625,0.3541666666666667,0.41796875,0.3527777777777778,0.46015625,0.3416666666666667,0.40625,0.3375,0.490625,0.42916666666666664,0.3859375,0.4152777777777778,0.5078125,0.5555555555555556,0.36640625,0.525,0.49765625,0.6722222222222223,0.3859375,0.5472222222222223,0.465625,0.6583333333333333,0.40390625,0.6541666666666667,0.46484375,0.7777777777777778,0.40625,0.7888888888888889,0.4640625,0.8847222222222222,0.40625,0.9055555555555556,Front
0.38515625,0.37083333333333335,0.3921875,0.35555555555555557,0.3859375,0.35138888888888886,0.428125,0.35833333333333334,0.4,0.35138888888888886,0.4890625,0.4527777777777778,0.38046875,0.42777777777777776,0.50234375,0.5875,0.30703125,0.4638888888888889,0.4875,0.7,0.24453125,0.4444444444444444,0.4640625,0.6722222222222223,0.4015625,0.6611111111111111,0.46171875,0.7833333333333333,0.409375,0.8013888888888889,0.4625,0.8916666666666667,0.40859375,0.9111111111111111,Right
0.47421875,0.375,0.4734375,0.35555555555555557,0.46328125,0.3625,0.465625,0.35138888888888886,0.42734375,0.36527777777777776,0.47421875,0.4125,0.3875,0.44027777777777777,0.49375,0.5069444444444444,0.440625,0.5513888888888889,0.51484375,0.49166666666666664,0.50703125,0.4597222222222222,0.465625,0.6166666666666667,0.40625,0.6347222222222222,0.4609375,0.7569444444444444,0.409375,0.7805555555555556,0.46640625,0.8805555555555555,0.40703125,0.9069444444444444,Left
0.47734375,0.37916666666666665,0.478125,0.35833333333333334,0.46640625,0.3638888888888889,0.47265625,0.35,0.428125,0.3625,0.47578125,0.4166666666666667,0.39140625,0.4444444444444444,0.48828125,0.5263888888888889,0.4390625,0.5652777777777778,0.50703125,0.5305555555555556,0.50703125,0.48333333333333334,0.46484375,0.6222222222222222,0.4078125,0.6388888888888888,0.46015625,0.7652777777777777,0.409375,0.7833333333333333,0.46171875,0.8847222222222222,0.40625,0.9055555555555556,Front
0.4265625,0.3861111111111111,0.43828125,0.36527777777777776,0.415625,0.36666666666666664,0.45859375,0.3472222222222222,0.403125,0.35138888888888886,0.490625,0.4305555555555556,0.3828125,0.43333333333333335,0.50703125,0.5513888888888889,0.36796875,0.5444444444444444,0.50078125,0.6694444444444444,0.3890625,0.5791666666666667,0.4671875,0.6569444444444444,0.4046875,0.6583333333333333,0.46484375,0.7763888888888889,0.40859375,0.7888888888888889,0.46328125,0.8847222222222222,0.40625,0.9041666666666667,Front
0.38046875,0.3763888888888889,0.3875,0.3611111111111111,0.3828125,0.35833333333333334,0.421875,0.36666666666666664,0.39765625,0.35833333333333334,0.484375,0.4583333333333333,0.3828125,0.43194444444444446,0.4984375,0.5944444444444444,0.3109375,0.45416666666666666,0.48046875,0.7125,0.246875,0.43472222222222223,0.46171875,0.6791666666666667,0.40234375,0.6666666666666666,0.4625,0.7930555555555555,0.4078125,0.8013888888888889,0.46171875,0.8916666666666667,0.40859375,0.9083333333333333,Right
0.475,0.375,0.4734375,0.35555555555555557,0.46484375,0.3597222222222222,0.46328125,0.3527777777777778,0.42734375,0.3611111111111111,0.46484375,0.4166666666666667,0.3890625,0.44583333333333336,0.4859375,0.5180555555555556,0.44765625,0.5583333333333333,0.52109375,0.48055555555555557,0.5171875,0.46111111111111114,0.46328125,0.6263888888888889,0.409375,0.6444444444444445,0.45859375,0.7652777777777777,0.409375,0.7875,0.46171875,0.8847222222222222,0.40625,0.9083333333333333,Left
0.4265625,0.38472222222222224,0.43828125,0.3638888888888889,0.41640625,0.3638888888888889,0.46015625,0.3486111111111111,0.40390625,0.35,0.4921875,0.4305555555555556,0.384375,0.42916666666666664,0.50859375,0.5513888888888889,0.37421875,0.5458333333333333,0.5015625,0.6680555555555555,0.38984375,0.6083333333333333,0.46796875,0.6569444444444444,0.40546875,0.6569444444444444,0.4640625,0.7777777777777778,0.40859375,0.7861111111111111,0.46328125,0.8833333333333333,0.40546875,0.9041666666666667,Front
0.28125,0.3680555555555556,0.2875,0.3541666666666667,0.28359375,0.35,0.321875,0.35555555555555557,0.3,0.3486111111111111,0.39296875,0.43194444444444446,0.2890625,0.4166666666666667,0.4171875,0.5722222222222222,0.21796875,0.44583333333333336,0.41171875,0.6819444444444445,0.15625,0.4152777777777778,0.38828125,0.6611111111111111,0.328125,0.6555555555555556,0.403125,0.7736111111111111,0.34609375,0.7833333333333333,0.41953125,0.8944444444444445,0.35859375,0.8875,Right
0.35703125,0.36944444444444446,0.36328125,0.3458333333333333,0.34453125,0.3527777777777778,0.36953125,0.3277777777777778,0.315625,0.3416666666666667,0.40234375,0.4027777777777778,0.29453125,0.42083333333333334,0.4296875,0.5361111111111111,0.29453125,0.5555555555555556,0.42734375,0.6569444444444444,0.33203125,0.4888888888888889,0.39609375,0.6388888888888888,0.33125,0.65,0.40625,0.7694444444444445,0.35,0.7791666666666667,0.4203125,0.8916666666666667,0.3546875,0.8902777777777777,Left
0.3515625,0.3763888888888889,0.36328125,0.35555555555555557,0.340625,0.35694444444444445,0.3828125,0.3375,0.328125,0.34305555555555556,0.41796875,0.41805555555555557,0.3125,0.4125,0.440625,0.5458333333333333,0.2953125,0.5236111111111111,0.4375,0.6666666666666666,0.31953125,0.5541666666666667,0.40234375,0.6472222222222223,0.340625,0.6486111111111111,0.41171875,0.7680555555555556,0.35234375,0.7805555555555556,0.41875,0.8875,0.35390625,0.8861111111111111,Front
0.459375,0.37222222222222223,0.47109375,0.35,0.4484375,0.35138888888888886,0.4890625,0.3347222222222222,0.43359375,0.3388888888888889,0.52109375,0.43333333333333335,0.41171875,0.42083333333333334,0.5328125,0.5625,0.396875,0.5319444444444444,0.5234375,0.6902777777777778,0.41875,0.5861111111111111,0.48984375,0.6666666666666666,0.42578125,0.6611111111111111,0.4859375,0.7958333333333333,0.42578125,0.7916666666666666,0.48515625,0.8986111111111111,0.42265625,0.9041666666666667,Right
0.42265625,0.3638888888888889,0.43046875,0.3486111111111111,0.42421875,0.34444444444444444,0.46171875,0.3541666666666667,0.43828125,0.34305555555555556,0.51953125,0.4597222222222222,0.41875,0.41805555555555557,0.52890625,0.6055555555555555,0.3453125,0.43333333333333335,0.51015625,0.7180555555555556,0.28125,0.42916666666666664,0.4875,0.6902777777777778,0.4296875,0.6680555555555555,0.484375,0.8111111111111111,0.4328125,0.8069444444444445,0.48359375,0.9041666666666667,0.42734375,0.9083333333333333,Left
0.49921875,0.36944444444444446,0.49609375,0.35138888888888886,0.49453125,0.3541666666666667,0.4765625,0.35138888888888886,0.46484375,0.35833333333333334,0.47421875,0.41944444444444445,0.42578125,0.4513888888888889,0.51171875,0.5013888888888889,0.5,0.5305555555555556,0.55625,0.44166666666666665,0.55859375,0.43194444444444446,0.47734375,0.6236111111111111,0.43671875,0.6416666666666667,0.48125,0.7652777777777777,0.43359375,0.7861111111111111,0.484375,0.8986111111111111,0.425,0.9069444444444444,Front
0.4171875,0.36527777777777776,0.421875,0.35138888888888886,0.42109375,0.3472222222222222,0.45078125,0.35555555555555557,0.44140625,0.3458333333333333,0.51953125,0.46111111111111114,0.41796875,0.4166666666666667,0.52734375,0.6097222222222223,0.34375,0.41944444444444445,0.5078125,0.7194444444444444,0.2828125,0.3819444444444444,0.48828125,0.6875,0.43125,0.6652777777777777,0.4859375,0.8083333333333333,0.43203125,0.8069444444444445,0.48359375,0.9041666666666667,0.428125,0.9097222222222222,Right
0.396875,0.013888888888888888,0.4015625,0.005555555555555556,0.3921875,0.005555555555555556,0.41328125,0.005555555555555556,0.3875,0.006944444444444444,0.4296875,0.04722222222222222,0.375,0.05277777777777778,0.44296875,0.12222222222222222,0.3609375,0.12916666666666668,0.4453125,0.1875,0.36171875,0.2013888888888889,0.42734375,0.1986111111111111,0.3921875,0.2013888888888889,0.4265625,0.30416666666666664,0.38984375,0.30694444444444446,0.43359375,0.4041666666666667,0.38984375,0.4097222222222222,Left
0.459375,0.39305555555555555,0.47109375,0.37083333333333335,0.44765625,0.3736111111111111,0.48984375,0.35138888888888886,0.4328125,0.35555555555555557,0.52109375,0.44027777777777777,0.41171875,0.42916666666666664,0.53515625,0.5694444444444444,0.39609375,0.5361111111111111,0.5203125,0.6916666666666667,0.41953125,0.5861111111111111,0.49140625,0.6666666666666666,0.428125,0.6611111111111111,0.484375,0.7972222222222223,0.428125,0.7916666666666666,0.48515625,0.9,0.4234375,0.9027777777777778,Front
0.4171875,0.3527777777777778,0.42890625,0.33194444444444443,0.40625,0.3333333333333333,0.4453125,0.32916666666666666,0.39140625,0.33194444444444443,0.47578125,0.4236111111111111,0.36953125,0.43333333333333335,0.4921875,0.55,0.365625,0.5625,0.4921875,0.6638888888888889,0.3859375,0.6236111111111111,0.4578125,0.6513888888888889,0.39609375,0.6569444444444444,0.46015625,0.775,0.4,0.7888888888888889,0.4640625,0.8847222222222222,0.40625,0.8944444444444445,Right
0.3921875,0.3638888888888889,0.40078125,0.3486111111111111,0.39296875,0.34444444444444444,0.4359375,0.3541666666666667,0.403125,0.34305555555555556,0.490625,0.44583333333333336,0.3828125,0.4236111111111111,0.509375,0.5680555555555555,0.315625,0.4722222222222222,0.49609375,0.6861111111111111,0.24765625,0.44305555555555554,0.4609375,0.6680555555555555,0.3984375,0.6569444444444444,0.46328125,0.7861111111111111,0.40859375,0.7916666666666666,0.4640625,0.8888888888888888,0.41015625,0.9013888888888889,Left
0.453125,0.375,0.4578125,0.35138888888888886,0.4421875,0.35833333333333334,0.45859375,0.3347222222222222,0.4078125,0.3458333333333333,0.48046875,0.41388888888888886,0.37578125,0.4166666666666667,0.4984375,0.5458333333333333,0.39453125,0.5416666666666666,0.490625,0.6666666666666666,0.46796875,0.5013888888888889,0.465625,0.6291666666666667,0.4,0.6333333333333333,0.46328125,0.7694444444444445,0.40703125,0.7791666666666667,0.4640625,0.8888888888888888,0.40625,0.9027777777777778,Left
0.471875,0.3736111111111111,0.47265625,0.3527777777777778,0.4609375,0.35833333333333334,0.4671875,0.3458333333333333,0.425,0.35694444444444445,0.478125,0.4097222222222222,0.37890625,0.4222222222222222,0.5,0.5402777777777777,0.41640625,0.55,0.49921875,0.6513888888888889,0.49296875,0.48194444444444445,0.46015625,0.6277777777777778,0.39375,0.6375,0.4578125,0.7680555555555556,0.40390625,0.7791666666666667,0.4640625,0.8875,0.40625,0.9,Front
0.3828125,0.3763888888888889,0.38984375,0.3597222222222222,0.3828125,0.35694444444444445,0.42421875,0.35833333333333334,0.39453125,0.3541666666666667,0.484375,0.44583333333333336,0.37890625,0.4305555555555556,0.503125,0.5763888888888888,0.315625,0.4847222222222222,0.48828125,0.6958333333333333,0.26171875,0.44027777777777777,0.4578125,0.6666666666666666,0.3953125,0.6569444444444444,0.46015625,0.7861111111111111,0.40546875,0.7944444444444444,0.46328125,0.8916666666666667,0.409375,0.9,Right
0.4546875,0.3861111111111111,0.4578125,0.3638888888888889,0.44375,0.37083333333333335,0.45703125,0.3472222222222222,0.4078125,0.3611111111111111,0.47734375,0.4236111111111111,0.3703125,0.43194444444444446,0.49453125,0.5555555555555556,0.36015625,0.5722222222222222,0.4875,0.6736111111111112,0.4203125,0.5291666666666667,0.46171875,0.6527777777777778,0.396875,0.6611111111111111,0.4625,0.7736111111111111,0.40390625,0.7888888888888889,0.4640625,0.8861111111111111,0.40625,0.8986111111111111,Left
0.42890625,0.375,0.440625,0.35555555555555557,0.41875,0.3541666666666667,0.45703125,0.34305555555555556,0.40390625,0.3388888888888889,0.484375,0.4263888888888889,0.37890625,0.41944444444444445,0.50078125,0.5583333333333333,0.3640625,0.5541666666666667,0.49140625,0.6763888888888889,0.41015625,0.55,0.4625,0.6569444444444444,0.40078125,0.6555555555555556,0.46328125,0.7763888888888889,0.4046875,0.7861111111111111,0.4640625,0.8833333333333333,0.40703125,0.8986111111111111,Front
0.4234375,0.37222222222222223,0.4359375,0.3527777777777778,0.4140625,0.35138888888888886,0.45703125,0.3416666666666667,0.403125,0.3402777777777778,0.48984375,0.43333333333333335,0.384375,0.425,0.5078125,0.5611111111111111,0.36015625,0.5388888888888889,0.49609375,0.6791666666666667,0.37109375,0.5972222222222222,0.46328125,0.6652777777777777,0.4015625,0.6625,0.46328125,0.7805555555555556,0.40390625,0.7875,0.4640625,0.8833333333333333,0.40625,0.8958333333333334,Front
0.42421875,0.3736111111111111,0.43671875,0.3527777777777778,0.41484375,0.3527777777777778,0.4578125,0.3416666666666667,0.403125,0.3416666666666667,0.48984375,0.43472222222222223,0.38359375,0.4263888888888889,0.50859375,0.5625,0.35859375,0.5402777777777777,0.49609375,0.6819444444444445,0.36875,0.6013888888888889,0.46328125,0.6666666666666666,0.40234375,0.6638888888888889,0.4640625,0.7805555555555556,0.40390625,0.7875,0.4640625,0.8833333333333333,0.40703125,0.8958333333333334,Front
0.428125,0.375,0.440625,0.35694444444444445,0.41875,0.3541666666666667,0.46015625,0.34444444444444444,0.40703125,0.3416666666666667,0.49140625,0.43472222222222223,0.38515625,0.43194444444444446,0.50859375,0.5597222222222222,0.35859375,0.5458333333333333,0.49765625,0.6791666666666667,0.36875,0.6125,0.46484375,0.6652777777777777,0.40390625,0.6625,0.4640625,0.7777777777777778,0.40546875,0.7833333333333333,0.46328125,0.8777777777777778,0.40625,0.8958333333333334,Front
0.40078125,0.3763888888888889,0.4078125,0.3611111111111111,0.40078125,0.35833333333333334,0.44140625,0.35833333333333334,0.4125,0.3527777777777778,0.5046875,0.44027777777777777,0.4,0.425,0.525,0.5694444444444444,0.34375,0.4930555555555556,0.51171875,0.6861111111111111,0.28828125,0.4583333333333333,0.48125,0.6680555555555555,0.41953125,0.6569444444444444,0.47265625,0.7833333333333333,0.41328125,0.8,0.4640625,0.8861111111111111,0.409375,0.9125,Right
0.48046875,0.37777777777777777,0.48203125,0.35555555555555557,0.46875,0.3638888888888889,0.4796875,0.34444444444444444,0.43203125,0.3597222222222222,0.49375,0.41388888888888886,0.39296875,0.42916666666666664,0.5140625,0.5319444444444444,0.4125,0.5611111111111111,0.50390625,0.6583333333333333,0.4796875,0.475,0.478125,0.6347222222222222,0.41484375,0.6472222222222223,0.4671875,0.7722222222222223,0.41640625,0.7902777777777777,0.4640625,0.8819444444444444,0.40703125,0.9097222222222222,Left
0.4390625,0.375,0.45078125,0.35555555555555557,0.4296875,0.35555555555555557,0.471875,0.3402777777777778,0.41875,0.3375,0.50625,0.42916666666666664,0.4,0.41388888888888886,0.51875,0.5569444444444445,0.38671875,0.5180555555555556,0.50625,0.6777777777777778,0.40234375,0.5666666666666667,0.4765625,0.6583333333333333,0.4140625,0.6541666666666667,0.46953125,0.7847222222222222,0.41328125,0.7930555555555555,0.46328125,0.8847222222222222,0.4078125,0.9055555555555556,Front
0.38515625,0.3625,0.39296875,0.3486111111111111,0.3875,0.34444444444444444,0.42578125,0.3527777777777778,0.40078125,0.34305555555555556,0.48671875,0.4513888888888889,0.38359375,0.4263888888888889,0.50234375,0.5875,0.31796875,0.4708333333333333,0.48515625,0.6986111111111111,0.2578125,0.4388888888888889,0.4609375,0.6708333333333333,0.4,0.6583333333333333,0.4578125,0.7847222222222222,0.409375,0.8,0.46171875,0.8916666666666667,0.40625,0.9111111111111111,Right
0.45234375,0.3861111111111111,0.45703125,0.3625,0.440625,0.37083333333333335,0.4578125,0.34305555555555556,0.40703125,0.35833333333333334,0.4765625,0.4097222222222222,0.3703125,0.4222222222222222,0.4953125,0.5472222222222223,0.38984375,0.5611111111111111,0.4875,0.6666666666666666,0.4546875,0.49166666666666664,0.46640625,0.6291666666666667,0.4,0.6388888888888888,0.4640625,0.7666666666666667,0.40703125,0.7833333333333333,0.46484375,0.8861111111111111,0.4046875,0.9069444444444444,Left
0.42578125,0.3680555555555556,0.43828125,0.3486111111111111,0.41640625,0.3458333333333333,0.459375,0.3375,0.40546875,0.33194444444444443,0.48984375,0.43194444444444446,0.384375,0.4166666666666667,0.503125,0.5611111111111111,0.3640625,0.5222222222222223,0.49140625,0.675,0.3796875,0.5722222222222222,0.46328125,0.6611111111111111,0.4015625,0.6569444444444444,0.46484375,0.7763888888888889,0.40390625,0.7875,0.4640625,0.8875,0.40625,0.9055555555555556,Front
0.37578125,0.3763888888888889,0.38203125,0.3611111111111111,0.37734375,0.35833333333333334,0.41484375,0.3597222222222222,0.39140625,0.35555555555555557,0.48125,0.44583333333333336,0.38125,0.4361111111111111,0.503125,0.5791666666666667,0.3296875,0.5125,0.48828125,0.6972222222222222,0.28515625,0.4527777777777778,0.4609375,0.6680555555555555,0.4015625,0.6583333333333333,0.4609375,0.7847222222222222,0.40703125,0.7944444444444444,0.46171875,0.8902777777777777,0.4078125,0.9083333333333333,Right
0.4609375,0.3861111111111111,0.46171875,0.36527777777777776,0.45,0.37222222222222223,0.4578125,0.35555555555555557,0.415625,0.3680555555555556,0.47578125,0.425,0.37421875,0.425,0.49765625,0.5638888888888889,0.37421875,0.5625,0.4875,0.675,0.43359375,0.49444444444444446,0.46484375,0.6444444444444445,0.4015625,0.65,0.4625,0.7722222222222223,0.4078125,0.7861111111111111,0.46484375,0.8847222222222222,0.4046875,0.9111111111111111,Left
0.42421875,0.36944444444444446,0.4359375,0.35,0.41484375,0.3486111111111111,0.45703125,0.3388888888888889,0.4046875,0.3375,0.48984375,0.43194444444444446,0.38515625,0.42083333333333334,0.5046875,0.5611111111111111,0.36875,0.5305555555555556,0.49140625,0.6777777777777778,0.3859375,0.5777777777777777,0.46328125,0.6583333333333333,0.40234375,0.6541666666666667,0.46328125,0.7777777777777778,0.40625,0.7875,0.4640625,0.8861111111111111,0.4046875,0.9069444444444444,Front
